Gene stable ID,Gene stable ID version,Ensembl_ID,Transcript stable ID version,Ensembl Canonical,Gene type
ENSMUSG00000028007,ENSMUSG00000028007.14,ENSMUST00000029639,ENSMUST00000029639.12,1,protein_coding
ENSMUSG00000028790,ENSMUSG00000028790.14,ENSMUST00000066257,ENSMUST00000066257.6,1,protein_coding
ENSMUSG00000031712,ENSMUSG00000031712.11,ENSMUST00000034148,ENSMUST00000034148.7,1,protein_coding
ENSMUSG00000032033,ENSMUSG00000032033.12,ENSMUST00000116615,ENSMUST00000116615.5,1,protein_coding
ENSMUSG00000005779,ENSMUSG00000005779.13,ENSMUST00000005923,ENSMUST00000005923.7,1,protein_coding
ENSMUSG00000059114,ENSMUSG00000059114.9,ENSMUST00000223308,ENSMUST00000223308.2,1,protein_coding
ENSMUSG00000001783,ENSMUSG00000001783.4,ENSMUST00000001834,ENSMUST00000001834.4,1,protein_coding
ENSMUSG00000034168,ENSMUSG00000034168.8,ENSMUST00000038422,ENSMUST00000038422.8,1,protein_coding
ENSMUSG00000026504,ENSMUSG00000026504.18,ENSMUST00000027785,ENSMUST00000027785.15,1,protein_coding
ENSMUSG00000028788,ENSMUSG00000028788.15,ENSMUST00000030578,ENSMUST00000030578.14,1,protein_coding
ENSMUSG00000021376,ENSMUSG00000021376.12,ENSMUST00000021806,ENSMUST00000021806.11,1,protein_coding
ENSMUSG00000028784,ENSMUSG00000028784.15,ENSMUST00000084263,ENSMUST00000084263.6,1,protein_coding
ENSMUSG00000021290,ENSMUSG00000021290.7,ENSMUST00000222874,ENSMUST00000222874.2,1,protein_coding
ENSMUSG00000047343,ENSMUSG00000047343.5,ENSMUST00000061421,ENSMUST00000061421.4,1,protein_coding
ENSMUSG00000059820,ENSMUSG00000059820.15,ENSMUST00000171462,ENSMUST00000171462.8,1,protein_coding
ENSMUSG00000091844,ENSMUSG00000091844.3,ENSMUST00000238662,ENSMUST00000238662.2,1,protein_coding
ENSMUSG00000068874,ENSMUSG00000068874.14,ENSMUST00000090839,ENSMUST00000090839.12,1,protein_coding
ENSMUSG00000000303,ENSMUSG00000000303.13,ENSMUST00000000312,ENSMUST00000000312.12,1,protein_coding
ENSMUSG00000005907,ENSMUSG00000005907.15,ENSMUST00000121291,ENSMUST00000121291.8,1,protein_coding
ENSMUSG00000074179,ENSMUSG00000074179.12,ENSMUST00000119823,ENSMUST00000119823.8,1,protein_coding
ENSMUSG00000029862,ENSMUSG00000029862.17,ENSMUST00000031894,ENSMUST00000031894.13,1,protein_coding
ENSMUSG00000019883,ENSMUSG00000019883.12,ENSMUST00000020034,ENSMUST00000020034.6,1,protein_coding
ENSMUSG00000034157,ENSMUSG00000034157.13,ENSMUST00000187814,ENSMUST00000187814.7,1,protein_coding
ENSMUSG00000066463,ENSMUSG00000066463.14,ENSMUST00000085308,ENSMUST00000085308.5,1,protein_coding
ENSMUSG00000036923,ENSMUSG00000036923.13,ENSMUST00000133371,ENSMUST00000133371.8,1,protein_coding
ENSMUSG00000048483,ENSMUSG00000048483.7,ENSMUST00000222543,ENSMUST00000222543.2,1,protein_coding
ENSMUSG00000059279,ENSMUSG00000059279.12,ENSMUST00000217009,ENSMUST00000217009.2,1,protein_coding
ENSMUSG00000033308,ENSMUSG00000033308.17,ENSMUST00000039177,ENSMUST00000039177.12,1,protein_coding
ENSMUSG00000060765,ENSMUSG00000060765.9,ENSMUST00000203418,ENSMUST00000203418.4,1,protein_coding
ENSMUSG00000056564,ENSMUSG00000056564.8,ENSMUST00000054683,ENSMUST00000054683.8,1,protein_coding
ENSMUSG00000031711,ENSMUSG00000031711.8,ENSMUST00000034147,ENSMUST00000034147.4,1,protein_coding
ENSMUSG00000037145,ENSMUSG00000037145.15,ENSMUST00000108821,ENSMUST00000108821.8,1,protein_coding
ENSMUSG00000043880,ENSMUSG00000043880.6,ENSMUST00000214132,ENSMUST00000214132.2,1,protein_coding
ENSMUSG00000026483,ENSMUSG00000026483.14,ENSMUST00000148810,ENSMUST00000148810.8,1,protein_coding
ENSMUSG00000050108,ENSMUSG00000050108.13,ENSMUST00000061699,ENSMUST00000061699.12,1,protein_coding
ENSMUSG00000047747,ENSMUSG00000047747.11,ENSMUST00000078525,ENSMUST00000078525.7,1,protein_coding
ENSMUSG00000040640,ENSMUSG00000040640.12,ENSMUST00000090302,ENSMUST00000090302.6,1,protein_coding
ENSMUSG00000021639,ENSMUSG00000021639.18,ENSMUST00000066984,ENSMUST00000066984.14,1,protein_coding
ENSMUSG00000042210,ENSMUSG00000042210.18,ENSMUST00000171925,ENSMUST00000171925.8,1,protein_coding
ENSMUSG00000024347,ENSMUSG00000024347.17,ENSMUST00000176873,ENSMUST00000176873.8,1,protein_coding
ENSMUSG00000029001,ENSMUSG00000029001.16,ENSMUST00000151127,ENSMUST00000151127.8,1,protein_coding
ENSMUSG00000029465,ENSMUSG00000029465.15,ENSMUST00000102525,ENSMUST00000102525.11,1,protein_coding
ENSMUSG00000054874,ENSMUSG00000054874.13,ENSMUST00000113615,ENSMUST00000113615.9,1,protein_coding
ENSMUSG00000038437,ENSMUSG00000038437.12,ENSMUST00000107586,ENSMUST00000107586.3,1,protein_coding
ENSMUSG00000038876,ENSMUSG00000038876.13,ENSMUST00000037548,ENSMUST00000037548.11,1,protein_coding
ENSMUSG00000030247,ENSMUSG00000030247.10,ENSMUST00000203945,ENSMUST00000203945.3,1,protein_coding
ENSMUSG00000038750,ENSMUSG00000038750.13,ENSMUST00000043734,ENSMUST00000043734.12,1,protein_coding
ENSMUSG00000058571,ENSMUSG00000058571.12,ENSMUST00000125435,ENSMUST00000125435.2,1,protein_coding
ENSMUSG00000037124,ENSMUSG00000037124.7,ENSMUST00000075084,ENSMUST00000075084.5,1,protein_coding
ENSMUSG00000041556,ENSMUSG00000041556.9,ENSMUST00000047951,ENSMUST00000047951.9,1,protein_coding
ENSMUSG00000014547,ENSMUSG00000014547.11,ENSMUST00000014691,ENSMUST00000014691.10,1,protein_coding
ENSMUSG00000007415,ENSMUSG00000007415.16,ENSMUST00000007559,ENSMUST00000007559.15,1,protein_coding
ENSMUSG00000054003,ENSMUSG00000054003.14,ENSMUST00000079009,ENSMUST00000079009.11,1,protein_coding
ENSMUSG00000075574,ENSMUSG00000075574.3,ENSMUST00000100493,ENSMUST00000100493.3,1,protein_coding
ENSMUSG00000041949,ENSMUSG00000041949.7,ENSMUST00000048359,ENSMUST00000048359.5,1,protein_coding
ENSMUSG00000075573,ENSMUSG00000075573.5,ENSMUST00000100492,ENSMUST00000100492.5,1,protein_coding
ENSMUSG00000000167,ENSMUSG00000000167.15,ENSMUST00000000171,ENSMUST00000000171.15,1,protein_coding
ENSMUSG00000025091,ENSMUSG00000025091.5,ENSMUST00000026081,ENSMUST00000026081.5,1,protein_coding
ENSMUSG00000062232,ENSMUSG00000062232.15,ENSMUST00000195708,ENSMUST00000195708.2,1,protein_coding
ENSMUSG00000060275,ENSMUSG00000060275.15,ENSMUST00000115713,ENSMUST00000115713.9,1,protein_coding
ENSMUSG00000001786,ENSMUSG00000001786.15,ENSMUST00000130320,ENSMUST00000130320.8,1,protein_coding
ENSMUSG00000022129,ENSMUSG00000022129.5,ENSMUST00000022725,ENSMUST00000022725.4,1,protein_coding
ENSMUSG00000031910,ENSMUSG00000031910.15,ENSMUST00000034385,ENSMUST00000034385.12,1,protein_coding
ENSMUSG00000022957,ENSMUSG00000022957.21,ENSMUST00000064797,ENSMUST00000064797.12,1,protein_coding
ENSMUSG00000075572,ENSMUSG00000075572.2,ENSMUST00000100491,ENSMUST00000100491.2,1,protein_coding
ENSMUSG00000043991,ENSMUSG00000043991.6,ENSMUST00000051301,ENSMUST00000051301.6,1,protein_coding
ENSMUSG00000026931,ENSMUSG00000026931.11,ENSMUST00000028299,ENSMUST00000028299.11,1,protein_coding
ENSMUSG00000110185,ENSMUSG00000110185.3,ENSMUST00000210490,ENSMUST00000210490.3,1,protein_coding
ENSMUSG00000091685,ENSMUSG00000091685.7,ENSMUST00000199658,ENSMUST00000199658.2,1,protein_coding
ENSMUSG00000019699,ENSMUSG00000019699.17,ENSMUST00000111159,ENSMUST00000111159.2,1,protein_coding
ENSMUSG00000012396,ENSMUSG00000012396.13,ENSMUST00000012540,ENSMUST00000012540.5,1,protein_coding
ENSMUSG00000091402,ENSMUSG00000091402.8,ENSMUST00000189759,ENSMUST00000189759.7,1,protein_coding
ENSMUSG00000000168,ENSMUSG00000000168.11,ENSMUST00000034567,ENSMUST00000034567.4,1,protein_coding
ENSMUSG00000020739,ENSMUSG00000020739.12,ENSMUST00000021085,ENSMUST00000021085.11,1,protein_coding
ENSMUSG00000019880,ENSMUSG00000019880.11,ENSMUST00000092623,ENSMUST00000092623.5,1,protein_coding
ENSMUSG00000021994,ENSMUSG00000021994.16,ENSMUST00000063465,ENSMUST00000063465.12,1,protein_coding
ENSMUSG00000046691,ENSMUSG00000046691.15,ENSMUST00000177068,ENSMUST00000177068.8,1,protein_coding
ENSMUSG00000046727,ENSMUSG00000046727.14,ENSMUST00000236593,ENSMUST00000236593.2,1,protein_coding
ENSMUSG00000063659,ENSMUSG00000063659.12,ENSMUST00000094276,ENSMUST00000094276.5,1,protein_coding
ENSMUSG00000117748,ENSMUSG00000117748.2,ENSMUST00000169312,ENSMUST00000169312.2,1,protein_coding
ENSMUSG00000022377,ENSMUSG00000022377.17,ENSMUST00000177374,ENSMUST00000177374.8,1,protein_coding
ENSMUSG00000075571,ENSMUSG00000075571.9,ENSMUST00000111209,ENSMUST00000111209.2,1,protein_coding
ENSMUSG00000024785,ENSMUSG00000024785.8,ENSMUST00000064393,ENSMUST00000064393.6,1,protein_coding
ENSMUSG00000015053,ENSMUSG00000015053.15,ENSMUST00000015197,ENSMUST00000015197.9,1,protein_coding
ENSMUSG00000075266,ENSMUSG00000075266.6,ENSMUST00000099985,ENSMUST00000099985.6,1,protein_coding
ENSMUSG00000078695,ENSMUSG00000078695.9,ENSMUST00000107583,ENSMUST00000107583.3,1,protein_coding
ENSMUSG00000054763,ENSMUSG00000054763.10,ENSMUST00000067990,ENSMUST00000067990.8,1,protein_coding
ENSMUSG00000037686,ENSMUSG00000037686.7,ENSMUST00000079400,ENSMUST00000079400.6,1,protein_coding
ENSMUSG00000024109,ENSMUSG00000024109.19,ENSMUST00000161402,ENSMUST00000161402.10,1,protein_coding
ENSMUSG00000024346,ENSMUSG00000024346.7,ENSMUST00000025204,ENSMUST00000025204.7,1,protein_coding
ENSMUSG00000057933,ENSMUSG00000057933.11,ENSMUST00000034902,ENSMUST00000034902.12,1,protein_coding
ENSMUSG00000059602,ENSMUSG00000059602.15,ENSMUST00000120638,ENSMUST00000120638.8,1,protein_coding
ENSMUSG00000004054,ENSMUSG00000004054.10,ENSMUST00000004156,ENSMUST00000004156.10,1,protein_coding
ENSMUSG00000060461,ENSMUSG00000060461.6,ENSMUST00000071991,ENSMUST00000071991.6,1,protein_coding
ENSMUSG00000021939,ENSMUSG00000021939.9,ENSMUST00000006235,ENSMUST00000006235.9,1,protein_coding
ENSMUSG00000032346,ENSMUSG00000032346.8,ENSMUST00000034900,ENSMUST00000034900.8,1,protein_coding
ENSMUSG00000024936,ENSMUSG00000024936.9,ENSMUST00000052448,ENSMUST00000052448.4,1,protein_coding
ENSMUSG00000020044,ENSMUSG00000020044.14,ENSMUST00000020234,ENSMUST00000020234.14,1,protein_coding
ENSMUSG00000016946,ENSMUSG00000016946.7,ENSMUST00000017090,ENSMUST00000017090.6,1,protein_coding
ENSMUSG00000048206,ENSMUSG00000048206.7,ENSMUST00000061866,ENSMUST00000061866.6,1,protein_coding
ENSMUSG00000031709,ENSMUSG00000031709.16,ENSMUST00000093393,ENSMUST00000093393.5,1,protein_coding
ENSMUSG00000022130,ENSMUSG00000022130.11,ENSMUST00000022727,ENSMUST00000022727.10,1,protein_coding
ENSMUSG00000025092,ENSMUSG00000025092.8,ENSMUST00000066285,ENSMUST00000066285.6,1,protein_coding
ENSMUSG00000000751,ENSMUSG00000000751.14,ENSMUST00000000767,ENSMUST00000000767.6,1,protein_coding
ENSMUSG00000031710,ENSMUSG00000031710.5,ENSMUST00000034146,ENSMUST00000034146.5,1,protein_coding
ENSMUSG00000022131,ENSMUSG00000022131.4,ENSMUST00000022728,ENSMUST00000022728.4,1,protein_coding
ENSMUSG00000061517,ENSMUSG00000061517.9,ENSMUST00000170662,ENSMUST00000170662.2,1,protein_coding
ENSMUSG00000063549,ENSMUSG00000063549.5,ENSMUST00000214392,ENSMUST00000214392.2,1,protein_coding
ENSMUSG00000042073,ENSMUSG00000042073.16,ENSMUST00000048527,ENSMUST00000048527.15,1,protein_coding
ENSMUSG00000092109,ENSMUSG00000092109.3,ENSMUST00000171107,ENSMUST00000171107.3,1,protein_coding
ENSMUSG00000022763,ENSMUSG00000022763.19,ENSMUST00000115685,ENSMUST00000115685.10,1,protein_coding
ENSMUSG00000107711,ENSMUSG00000107711.3,ENSMUST00000214662,ENSMUST00000214662.2,1,protein_coding
ENSMUSG00000064044,ENSMUSG00000064044.3,ENSMUST00000215962,ENSMUST00000215962.2,1,protein_coding
ENSMUSG00000041229,ENSMUSG00000041229.16,ENSMUST00000168501,ENSMUST00000168501.8,1,protein_coding
ENSMUSG00000108265,ENSMUSG00000108265.3,ENSMUST00000214728,ENSMUST00000214728.2,1,protein_coding
ENSMUSG00000070291,ENSMUSG00000070291.5,ENSMUST00000113367,ENSMUST00000113367.2,1,protein_coding
ENSMUSG00000026049,ENSMUSG00000026049.12,ENSMUST00000147571,ENSMUST00000147571.8,1,protein_coding
ENSMUSG00000016756,ENSMUSG00000016756.18,ENSMUST00000110391,ENSMUST00000110391.4,1,protein_coding
ENSMUSG00000041438,ENSMUSG00000041438.9,ENSMUST00000047629,ENSMUST00000047629.7,1,protein_coding
ENSMUSG00000032344,ENSMUSG00000032344.18,ENSMUST00000070742,ENSMUST00000070742.14,1,protein_coding
ENSMUSG00000029861,ENSMUSG00000029861.18,ENSMUST00000143278,ENSMUST00000143278.8,1,protein_coding
ENSMUSG00000018809,ENSMUSG00000018809.3,ENSMUST00000044530,ENSMUST00000044530.3,1,protein_coding
ENSMUSG00000021991,ENSMUSG00000021991.10,ENSMUST00000022567,ENSMUST00000022567.9,1,protein_coding
ENSMUSG00000060030,ENSMUSG00000060030.6,ENSMUST00000216196,ENSMUST00000216196.2,1,protein_coding
ENSMUSG00000107677,ENSMUSG00000107677.3,ENSMUST00000215071,ENSMUST00000215071.2,1,protein_coding
ENSMUSG00000056959,ENSMUSG00000056959.7,ENSMUST00000203256,ENSMUST00000203256.4,1,protein_coding
ENSMUSG00000078621,ENSMUSG00000078621.3,ENSMUST00000106866,ENSMUST00000106866.3,1,protein_coding
ENSMUSG00000006369,ENSMUSG00000006369.15,ENSMUST00000057410,ENSMUST00000057410.14,1,protein_coding
ENSMUSG00000022956,ENSMUSG00000022956.12,ENSMUST00000023677,ENSMUST00000023677.10,1,protein_coding
ENSMUSG00000048029,ENSMUSG00000048029.11,ENSMUST00000054280,ENSMUST00000054280.10,1,protein_coding
ENSMUSG00000041308,ENSMUSG00000041308.7,ENSMUST00000047425,ENSMUST00000047425.5,1,protein_coding
ENSMUSG00000060188,ENSMUSG00000060188.7,ENSMUST00000074040,ENSMUST00000074040.4,1,protein_coding
ENSMUSG00000039680,ENSMUSG00000039680.11,ENSMUST00000047429,ENSMUST00000047429.9,1,protein_coding
ENSMUSG00000016541,ENSMUSG00000016541.11,ENSMUST00000163242,ENSMUST00000163242.3,1,protein_coding
ENSMUSG00000046182,ENSMUSG00000046182.9,ENSMUST00000073935,ENSMUST00000073935.7,1,protein_coding
ENSMUSG00000038080,ENSMUSG00000038080.18,ENSMUST00000037025,ENSMUST00000037025.16,1,protein_coding
ENSMUSG00000039103,ENSMUSG00000039103.13,ENSMUST00000199423,ENSMUST00000199423.5,1,protein_coding
ENSMUSG00000021273,ENSMUSG00000021273.12,ENSMUST00000238526,ENSMUST00000238526.2,1,protein_coding
ENSMUSG00000096607,ENSMUSG00000096607.2,ENSMUST00000178942,ENSMUST00000178942.2,1,protein_coding
ENSMUSG00000003153,ENSMUSG00000003153.11,ENSMUST00000032476,ENSMUST00000032476.11,1,protein_coding
ENSMUSG00000023923,ENSMUSG00000023923.11,ENSMUST00000224528,ENSMUST00000224528.2,1,protein_coding
ENSMUSG00000052217,ENSMUSG00000052217.7,ENSMUST00000063957,ENSMUST00000063957.6,1,protein_coding
ENSMUSG00000045776,ENSMUSG00000045776.4,ENSMUST00000224708,ENSMUST00000224708.2,1,protein_coding
ENSMUSG00000035151,ENSMUSG00000035151.13,ENSMUST00000177594,ENSMUST00000177594.8,1,protein_coding
ENSMUSG00000022376,ENSMUSG00000022376.9,ENSMUST00000023007,ENSMUST00000023007.7,1,protein_coding
ENSMUSG00000052187,ENSMUSG00000052187.5,ENSMUST00000033229,ENSMUST00000033229.5,1,protein_coding
ENSMUSG00000035057,ENSMUSG00000035057.8,ENSMUST00000038692,ENSMUST00000038692.6,1,protein_coding
ENSMUSG00000035121,ENSMUSG00000035121.7,ENSMUST00000038229,ENSMUST00000038229.5,1,protein_coding
ENSMUSG00000094296,ENSMUSG00000094296.2,ENSMUST00000180105,ENSMUST00000180105.2,1,protein_coding
ENSMUSG00000079024,ENSMUSG00000079024.3,ENSMUST00000110100,ENSMUST00000110100.3,1,protein_coding
ENSMUSG00000058200,ENSMUSG00000058200.3,ENSMUST00000216303,ENSMUST00000216303.2,1,protein_coding
ENSMUSG00000024256,ENSMUSG00000024256.8,ENSMUST00000064775,ENSMUST00000064775.8,1,protein_coding
ENSMUSG00000043019,ENSMUSG00000043019.13,ENSMUST00000188145,ENSMUST00000188145.7,1,protein_coding
ENSMUSG00000021638,ENSMUSG00000021638.13,ENSMUST00000069756,ENSMUST00000069756.11,1,protein_coding
ENSMUSG00000037685,ENSMUSG00000037685.16,ENSMUST00000037380,ENSMUST00000037380.15,1,protein_coding
ENSMUSG00000039257,ENSMUSG00000039257.12,ENSMUST00000044705,ENSMUST00000044705.12,1,protein_coding
ENSMUSG00000022382,ENSMUSG00000022382.16,ENSMUST00000023015,ENSMUST00000023015.15,1,protein_coding
ENSMUSG00000041444,ENSMUSG00000041444.15,ENSMUST00000174641,ENSMUST00000174641.8,1,protein_coding
ENSMUSG00000031913,ENSMUSG00000031913.10,ENSMUST00000034388,ENSMUST00000034388.10,1,protein_coding
ENSMUSG00000091692,ENSMUSG00000091692.3,ENSMUST00000206529,ENSMUST00000206529.2,1,protein_coding
ENSMUSG00000021944,ENSMUSG00000021944.16,ENSMUST00000067417,ENSMUST00000067417.10,1,protein_coding
ENSMUSG00000020212,ENSMUSG00000020212.15,ENSMUST00000163238,ENSMUST00000163238.9,1,protein_coding
ENSMUSG00000015962,ENSMUSG00000015962.6,ENSMUST00000016106,ENSMUST00000016106.6,1,protein_coding
ENSMUSG00000061175,ENSMUSG00000061175.13,ENSMUST00000133154,ENSMUST00000133154.7,1,protein_coding
ENSMUSG00000055660,ENSMUSG00000055660.10,ENSMUST00000234990,ENSMUST00000234990.2,1,protein_coding
ENSMUSG00000078931,ENSMUSG00000078931.5,ENSMUST00000055316,ENSMUST00000055316.10,1,protein_coding
ENSMUSG00000020290,ENSMUSG00000020290.15,ENSMUST00000102869,ENSMUST00000102869.8,1,protein_coding
ENSMUSG00000048312,ENSMUSG00000048312.8,ENSMUST00000164422,ENSMUST00000164422.2,1,protein_coding
ENSMUSG00000042682,ENSMUSG00000042682.11,ENSMUST00000112268,ENSMUST00000112268.4,1,protein_coding
ENSMUSG00000003154,ENSMUSG00000003154.16,ENSMUST00000003238,ENSMUST00000003238.14,1,protein_coding
ENSMUSG00000052593,ENSMUSG00000052593.17,ENSMUST00000101551,ENSMUST00000101551.10,1,protein_coding
ENSMUSG00000059504,ENSMUSG00000059504.8,ENSMUST00000205189,ENSMUST00000205189.4,1,protein_coding
ENSMUSG00000031391,ENSMUSG00000031391.19,ENSMUST00000102871,ENSMUST00000102871.10,1,protein_coding
ENSMUSG00000031916,ENSMUSG00000031916.18,ENSMUST00000095517,ENSMUST00000095517.12,1,protein_coding
ENSMUSG00000061887,ENSMUSG00000061887.15,ENSMUST00000030367,ENSMUST00000030367.15,1,protein_coding
ENSMUSG00000032666,ENSMUSG00000032666.17,ENSMUST00000044581,ENSMUST00000044581.14,1,protein_coding
ENSMUSG00000032342,ENSMUSG00000032342.14,ENSMUST00000034896,ENSMUST00000034896.13,1,protein_coding
ENSMUSG00000109824,ENSMUSG00000109824.5,ENSMUST00000138055,ENSMUST00000138055.2,1,protein_coding
ENSMUSG00000021377,ENSMUSG00000021377.16,ENSMUST00000021807,ENSMUST00000021807.13,1,protein_coding
ENSMUSG00000024485,ENSMUSG00000024485.17,ENSMUST00000236124,ENSMUST00000236124.2,1,protein_coding
ENSMUSG00000072259,ENSMUSG00000072259.4,ENSMUST00000097044,ENSMUST00000097044.3,1,protein_coding
ENSMUSG00000024789,ENSMUSG00000024789.14,ENSMUST00000065796,ENSMUST00000065796.10,1,protein_coding
ENSMUSG00000032034,ENSMUSG00000032034.7,ENSMUST00000034533,ENSMUST00000034533.7,1,protein_coding
ENSMUSG00000022383,ENSMUSG00000022383.14,ENSMUST00000109422,ENSMUST00000109422.8,1,protein_coding
ENSMUSG00000014453,ENSMUSG00000014453.5,ENSMUST00000014597,ENSMUST00000014597.5,1,protein_coding
ENSMUSG00000073932,ENSMUSG00000073932.3,ENSMUST00000213214,ENSMUST00000213214.2,1,protein_coding
ENSMUSG00000050957,ENSMUSG00000050957.5,ENSMUST00000052380,ENSMUST00000052380.5,1,protein_coding
ENSMUSG00000040552,ENSMUSG00000040552.9,ENSMUST00000042081,ENSMUST00000042081.9,1,protein_coding
ENSMUSG00000041248,ENSMUSG00000041248.10,ENSMUST00000172015,ENSMUST00000172015.3,1,protein_coding
ENSMUSG00000035095,ENSMUSG00000035095.12,ENSMUST00000121288,ENSMUST00000121288.2,1,protein_coding
ENSMUSG00000049797,ENSMUSG00000049797.5,ENSMUST00000214299,ENSMUST00000214299.2,1,protein_coding
ENSMUSG00000039097,ENSMUSG00000039097.6,ENSMUST00000044143,ENSMUST00000044143.6,1,protein_coding
ENSMUSG00000015961,ENSMUSG00000015961.9,ENSMUST00000016105,ENSMUST00000016105.9,1,protein_coding
ENSMUSG00000002190,ENSMUSG00000002190.14,ENSMUST00000002259,ENSMUST00000002259.13,1,protein_coding
ENSMUSG00000090219,ENSMUSG00000090219.4,ENSMUST00000074064,ENSMUST00000074064.5,1,protein_coding
ENSMUSG00000014529,ENSMUSG00000014529.10,ENSMUST00000014673,ENSMUST00000014673.9,1,protein_coding
ENSMUSG00000038068,ENSMUSG00000038068.16,ENSMUST00000068891,ENSMUST00000068891.12,1,protein_coding
ENSMUSG00000056383,ENSMUSG00000056383.11,ENSMUST00000071804,ENSMUST00000071804.10,1,protein_coding
ENSMUSG00000102483,ENSMUSG00000102483.3,ENSMUST00000194528,ENSMUST00000194528.3,1,protein_coding
ENSMUSG00000110012,ENSMUSG00000110012.3,ENSMUST00000213184,ENSMUST00000213184.2,1,protein_coding
ENSMUSG00000037742,ENSMUSG00000037742.15,ENSMUST00000042235,ENSMUST00000042235.15,1,protein_coding
ENSMUSG00000031917,ENSMUSG00000031917.13,ENSMUST00000034392,ENSMUST00000034392.13,1,protein_coding
ENSMUSG00000064061,ENSMUSG00000064061.14,ENSMUST00000121869,ENSMUST00000121869.8,1,protein_coding
ENSMUSG00000051340,ENSMUSG00000051340.7,ENSMUST00000057104,ENSMUST00000057104.7,1,protein_coding
ENSMUSG00000018537,ENSMUSG00000018537.17,ENSMUST00000179765,ENSMUST00000179765.8,1,protein_coding
ENSMUSG00000014980,ENSMUSG00000014980.15,ENSMUST00000015124,ENSMUST00000015124.15,1,protein_coding
ENSMUSG00000073931,ENSMUSG00000073931.4,ENSMUST00000214099,ENSMUST00000214099.2,1,protein_coding
ENSMUSG00000055643,ENSMUSG00000055643.5,ENSMUST00000053743,ENSMUST00000053743.6,1,protein_coding
ENSMUSG00000031919,ENSMUSG00000031919.7,ENSMUST00000034393,ENSMUST00000034393.7,1,protein_coding
ENSMUSG00000116930,ENSMUSG00000116930.2,ENSMUST00000232677,ENSMUST00000232677.2,1,protein_coding
ENSMUSG00000051618,ENSMUSG00000051618.6,ENSMUST00000057254,ENSMUST00000057254.6,1,protein_coding
ENSMUSG00000089774,ENSMUSG00000089774.3,ENSMUST00000113975,ENSMUST00000113975.3,1,protein_coding
ENSMUSG00000066537,ENSMUSG00000066537.6,ENSMUST00000165029,ENSMUST00000165029.3,1,protein_coding
ENSMUSG00000039672,ENSMUSG00000039672.13,ENSMUST00000047383,ENSMUST00000047383.10,1,protein_coding
ENSMUSG00000069744,ENSMUSG00000069744.8,ENSMUST00000103147,ENSMUST00000103147.5,1,protein_coding
ENSMUSG00000033216,ENSMUSG00000033216.10,ENSMUST00000165242,ENSMUST00000165242.4,1,protein_coding
ENSMUSG00000051437,ENSMUSG00000051437.5,ENSMUST00000059121,ENSMUST00000059121.5,1,protein_coding
ENSMUSG00000016087,ENSMUSG00000016087.14,ENSMUST00000016231,ENSMUST00000016231.14,1,protein_coding
ENSMUSG00000092592,ENSMUSG00000092592.2,ENSMUST00000094532,ENSMUST00000094532.4,1,protein_coding
ENSMUSG00000051989,ENSMUSG00000051989.12,ENSMUST00000118064,ENSMUST00000118064.2,1,protein_coding
