Gene stable ID,Gene stable ID version,Transcript stable ID,Ensembl_ID,Transcript stable ID version,Ensembl Canonical,Gene type
ENSG00000101057,ENSG00000101057.16,ENST00000217026,ENST00000217026,ENST00000217026.5,1,protein_coding
ENSG00000212935,ENSG00000212935.2,ENST00000391620,ENST00000391620,ENST00000391620.2,1,protein_coding
ENSG00000241123,ENSG00000241123.1,ENST00000400372,ENST00000400372,ENST00000400372.1,1,protein_coding
ENSG00000250479,ENSG00000250479.9,ENST00000484558,ENST00000484558,ENST00000484558.3,1,protein_coding
ENSG00000188155,ENSG00000188155.11,ENST00000400368,ENST00000400368,ENST00000400368.1,1,protein_coding
ENSG00000272804,ENSG00000272804.3,ENST00000609664,ENST00000609664,ENST00000609664.2,1,protein_coding
ENSG00000284063,ENSG00000284063.1,ENST00000638891,ENST00000638891,ENST00000638891.1,1,protein_coding
ENSG00000187766,ENSG00000187766.1,ENST00000334662,ENST00000334662,ENST00000334662.2,1,protein_coding
ENSG00000151812,ENSG00000151812.15,ENST00000556826,ENST00000556826,ENST00000556826.6,1,protein_coding
ENSG00000124196,ENSG00000124196.6,ENST00000373003,ENST00000373003,ENST00000373003.2,1,protein_coding
ENSG00000221859,ENSG00000221859.2,ENST00000380095,ENST00000380095,ENST00000380095.2,1,protein_coding
ENSG00000173335,ENSG00000173335.5,ENST00000376971,ENST00000376971,ENST00000376971.4,1,protein_coding
ENSG00000243489,ENSG00000243489.4,ENST00000334670,ENST00000334670,ENST00000334670.9,1,protein_coding
ENSG00000212933,ENSG00000212933.1,ENST00000391618,ENST00000391618,ENST00000391618.1,1,protein_coding
ENSG00000284431,ENSG00000284431.1,ENST00000639722,ENST00000639722,ENST00000639722.1,1,protein_coding
ENSG00000205439,ENSG00000205439.10,ENST00000397907,ENST00000397907,ENST00000397907.1,1,protein_coding
ENSG00000221864,ENSG00000221864.4,ENST00000360770,ENST00000360770,ENST00000360770.3,1,protein_coding
ENSG00000089289,ENSG00000089289.16,ENST00000356413,ENST00000356413,ENST00000356413.5,1,protein_coding
ENSG00000232388,ENSG00000232388.5,ENST00000411646,ENST00000411646,ENST00000411646.2,1,protein_coding
ENSG00000036565,ENSG00000036565.15,ENST00000276373,ENST00000276373,ENST00000276373.10,1,protein_coding
ENSG00000187175,ENSG00000187175.5,ENST00000391617,ENST00000391617,ENST00000391617.1,1,protein_coding
ENSG00000189169,ENSG00000189169.7,ENST00000400365,ENST00000400365,ENST00000400365.3,1,protein_coding
ENSG00000172476,ENSG00000172476.4,ENST00000304236,ENST00000304236,ENST00000304236.2,1,protein_coding
ENSG00000189252,ENSG00000189252.4,ENST00000370503,ENST00000370503,ENST00000370503.2,1,protein_coding
ENSG00000278646,ENSG00000278646.1,ENST00000613352,ENST00000613352,ENST00000613352.1,1,protein_coding
ENSG00000142319,ENSG00000142319.18,ENST00000270349,ENST00000270349,ENST00000270349.12,1,protein_coding
ENSG00000172197,ENSG00000172197.11,ENST00000324607,ENST00000324607,ENST00000324607.8,1,protein_coding
ENSG00000101307,ENSG00000101307.16,ENST00000381605,ENST00000381605,ENST00000381605.9,1,protein_coding
ENSG00000165322,ENSG00000165322.18,ENST00000344936,ENST00000344936,ENST00000344936.7,1,protein_coding
ENSG00000007944,ENSG00000007944.15,ENST00000356840,ENST00000356840,ENST00000356840.8,1,protein_coding
ENSG00000184787,ENSG00000184787.19,ENST00000345496,ENST00000345496,ENST00000345496.7,1,protein_coding
ENSG00000125378,ENSG00000125378.16,ENST00000245451,ENST00000245451,ENST00000245451.9,1,protein_coding
ENSG00000226685,ENSG00000226685.4,ENST00000419982,ENST00000419982,ENST00000419982.3,1,protein_coding
ENSG00000172728,ENSG00000172728.16,ENST00000327671,ENST00000327671,ENST00000327671.10,1,protein_coding
ENSG00000131721,ENSG00000131721.6,ENST00000371388,ENST00000371388,ENST00000371388.5,1,protein_coding
ENSG00000125879,ENSG00000125879.5,ENST00000246081,ENST00000246081,ENST00000246081.3,1,protein_coding
ENSG00000271303,ENSG00000271303.2,ENST00000381962,ENST00000381962,ENST00000381962.4,1,protein_coding
ENSG00000258724,ENSG00000258724.1,ENST00000554914,ENST00000554914,ENST00000554914.1,1,protein_coding
ENSG00000072401,ENSG00000072401.15,ENST00000373910,ENST00000373910,ENST00000373910.9,1,protein_coding
ENSG00000151835,ENSG00000151835.17,ENST00000382292,ENST00000382292,ENST00000382292.9,1,protein_coding
ENSG00000125821,ENSG00000125821.13,ENST00000377452,ENST00000377452,ENST00000377452.4,1,protein_coding
ENSG00000100359,ENSG00000100359.21,ENST00000248929,ENST00000248929,ENST00000248929.14,1,protein_coding
ENSG00000266524,ENSG00000266524.3,ENST00000580279,ENST00000580279,ENST00000580279.2,1,protein_coding
ENSG00000234127,ENSG00000234127.9,ENST00000454678,ENST00000454678,ENST00000454678.7,1,protein_coding
ENSG00000051180,ENSG00000051180.17,ENST00000267868,ENST00000267868,ENST00000267868.8,1,protein_coding
ENSG00000173482,ENSG00000173482.17,ENST00000580170,ENST00000580170,ENST00000580170.6,1,protein_coding
ENSG00000196693,ENSG00000196693.15,ENST00000359467,ENST00000359467,ENST00000359467.8,1,protein_coding
ENSG00000156639,ENSG00000156639.12,ENST00000287218,ENST00000287218,ENST00000287218.9,1,protein_coding
ENSG00000164362,ENSG00000164362.21,ENST00000310581,ENST00000310581,ENST00000310581.10,1,protein_coding
ENSG00000131725,ENSG00000131725.14,ENST00000254029,ENST00000254029,ENST00000254029.8,1,protein_coding
ENSG00000159251,ENSG00000159251.8,ENST00000290378,ENST00000290378,ENST00000290378.6,1,protein_coding
ENSG00000156687,ENSG00000156687.11,ENST00000404895,ENST00000404895,ENST00000404895.7,1,protein_coding
ENSG00000157502,ENSG00000157502.13,ENST00000357175,ENST00000357175,ENST00000357175.6,1,protein_coding
ENSG00000284127,ENSG00000284127.1,ENST00000638267,ENST00000638267,ENST00000638267.1,1,protein_coding
ENSG00000102239,ENSG00000102239.5,ENST00000370648,ENST00000370648,ENST00000370648.4,1,protein_coding
ENSG00000284241,ENSG00000284241.2,ENST00000639108,ENST00000639108,ENST00000639108.2,1,protein_coding
ENSG00000198881,ENSG00000198881.10,ENST00000362002,ENST00000362002,ENST00000362002.3,1,protein_coding
ENSG00000288316,ENSG00000288316.1,ENST00000672023,ENST00000672023,ENST00000672023.1,1,protein_coding
ENSG00000226929,ENSG00000226929.3,ENST00000457020,ENST00000457020,ENST00000457020.3,1,protein_coding
ENSG00000049656,ENSG00000049656.14,ENST00000320895,ENST00000320895,ENST00000320895.10,1,protein_coding
ENSG00000154655,ENSG00000154655.16,ENST00000317931,ENST00000317931,ENST00000317931.12,1,protein_coding
ENSG00000133422,ENSG00000133422.14,ENST00000397641,ENST00000397641,ENST00000397641.8,1,protein_coding
ENSG00000141448,ENSG00000141448.11,ENST00000269216,ENST00000269216,ENST00000269216.10,1,protein_coding
ENSG00000129682,ENSG00000129682.16,ENST00000315930,ENST00000315930,ENST00000315930.11,1,protein_coding
ENSG00000080815,ENSG00000080815.19,ENST00000324501,ENST00000324501,ENST00000324501.10,1,protein_coding
ENSG00000288258,ENSG00000288258.1,ENST00000504061,ENST00000504061,ENST00000504061.1,1,protein_coding
ENSG00000284340,ENSG00000284340.3,ENST00000671731,ENST00000671731,ENST00000671731.1,1,protein_coding
ENSG00000253352,ENSG00000253352.10,ENST00000644773,ENST00000644773,ENST00000644773.2,1,protein_coding
ENSG00000184675,ENSG00000184675.11,ENST00000374869,ENST00000374869,ENST00000374869.8,1,protein_coding
ENSG00000038945,ENSG00000038945.15,ENST00000262101,ENST00000262101,ENST00000262101.10,1,protein_coding
ENSG00000101638,ENSG00000101638.14,ENST00000315087,ENST00000315087,ENST00000315087.12,1,protein_coding
ENSG00000189326,ENSG00000189326.4,ENST00000370504,ENST00000370504,ENST00000370504.3,1,protein_coding
ENSG00000168477,ENSG00000168477.19,ENST00000644971,ENST00000644971,ENST00000644971.2,1,protein_coding
ENSG00000170468,ENSG00000170468.8,ENST00000304061,ENST00000304061,ENST00000304061.8,1,protein_coding
ENSG00000156925,ENSG00000156925.12,ENST00000287538,ENST00000287538,ENST00000287538.10,1,protein_coding
ENSG00000198573,ENSG00000198573.7,ENST00000358993,ENST00000358993,ENST00000358993.3,1,protein_coding
ENSG00000189108,ENSG00000189108.13,ENST00000372582,ENST00000372582,ENST00000372582.6,1,protein_coding
ENSG00000160255,ENSG00000160255.18,ENST00000652462,ENST00000652462,ENST00000652462.1,1,protein_coding
ENSG00000203923,ENSG00000203923.5,ENST00000370493,ENST00000370493,ENST00000370493.4,1,protein_coding
ENSG00000164151,ENSG00000164151.12,ENST00000296564,ENST00000296564,ENST00000296564.9,1,protein_coding
ENSG00000165509,ENSG00000165509.13,ENST00000298296,ENST00000298296,ENST00000298296.1,1,protein_coding
ENSG00000130703,ENSG00000130703.17,ENST00000313733,ENST00000313733,ENST00000313733.9,1,protein_coding
ENSG00000174358,ENSG00000174358.16,ENST00000304460,ENST00000304460,ENST00000304460.11,1,protein_coding
ENSG00000171116,ENSG00000171116.7,ENST00000370416,ENST00000370416,ENST00000370416.4,1,protein_coding
ENSG00000183255,ENSG00000183255.12,ENST00000330938,ENST00000330938,ENST00000330938.8,1,protein_coding
ENSG00000182712,ENSG00000182712.16,ENST00000369484,ENST00000369484,ENST00000369484.8,1,protein_coding
ENSG00000101074,ENSG00000101074.5,ENST00000217043,ENST00000217043,ENST00000217043.4,1,protein_coding
ENSG00000284093,ENSG00000284093.1,ENST00000639012,ENST00000639012,ENST00000639012.1,1,protein_coding
ENSG00000088756,ENSG00000088756.13,ENST00000383472,ENST00000383472,ENST00000383472.9,1,protein_coding
ENSG00000258461,ENSG00000258461.5,ENST00000495723,ENST00000495723,ENST00000495723.1,1,protein_coding
ENSG00000100479,ENSG00000100479.13,ENST00000216367,ENST00000216367,ENST00000216367.10,1,protein_coding
ENSG00000283882,ENSG00000283882.3,ENST00000640941,ENST00000640941,ENST00000640941.2,1,protein_coding
ENSG00000101883,ENSG00000101883.5,ENST00000217999,ENST00000217999,ENST00000217999.3,1,protein_coding
ENSG00000198021,ENSG00000198021.7,ENST00000370519,ENST00000370519,ENST00000370519.3,1,protein_coding
ENSG00000160256,ENSG00000160256.13,ENST00000291634,ENST00000291634,ENST00000291634.11,1,protein_coding
ENSG00000156009,ENSG00000156009.10,ENST00000286482,ENST00000286482,ENST00000286482.6,1,protein_coding
ENSG00000092964,ENSG00000092964.18,ENST00000521913,ENST00000521913,ENST00000521913.7,1,protein_coding
ENSG00000145536,ENSG00000145536.15,ENST00000274181,ENST00000274181,ENST00000274181.7,1,protein_coding
ENSG00000171421,ENSG00000171421.13,ENST00000505059,ENST00000505059,ENST00000505059.7,1,protein_coding
ENSG00000100099,ENSG00000100099.21,ENST00000398145,ENST00000398145,ENST00000398145.7,1,protein_coding
ENSG00000166734,ENSG00000166734.20,ENST00000299957,ENST00000299957,ENST00000299957.11,1,protein_coding
ENSG00000102606,ENSG00000102606.19,ENST00000646102,ENST00000646102,ENST00000646102.2,1,protein_coding
ENSG00000124279,ENSG00000124279.12,ENST00000264669,ENST00000264669,ENST00000264669.10,1,protein_coding
ENSG00000099250,ENSG00000099250.18,ENST00000374867,ENST00000374867,ENST00000374867.7,1,protein_coding
ENSG00000284192,ENSG00000284192.1,ENST00000640913,ENST00000640913,ENST00000640913.1,1,protein_coding
ENSG00000010404,ENSG00000010404.18,ENST00000340855,ENST00000340855,ENST00000340855.11,1,protein_coding
ENSG00000159433,ENSG00000159433.12,ENST00000290607,ENST00000290607,ENST00000290607.12,1,protein_coding
ENSG00000164363,ENSG00000164363.10,ENST00000324642,ENST00000324642,ENST00000324642.4,1,protein_coding
ENSG00000278803,ENSG00000278803.2,ENST00000458091,ENST00000458091,ENST00000458091.4,1,protein_coding
ENSG00000228517,ENSG00000228517.3,ENST00000434883,ENST00000434883,ENST00000434883.3,1,protein_coding
ENSG00000186866,ENSG00000186866.17,ENST00000349485,ENST00000349485,ENST00000349485.10,1,protein_coding
ENSG00000182195,ENSG00000182195.9,ENST00000370526,ENST00000370526,ENST00000370526.5,1,protein_coding
ENSG00000100650,ENSG00000100650.16,ENST00000557154,ENST00000557154,ENST00000557154.6,1,protein_coding
ENSG00000134444,ENSG00000134444.15,ENST00000644646,ENST00000644646,ENST00000644646.2,1,protein_coding
ENSG00000214827,ENSG00000214827.11,ENST00000369476,ENST00000369476,ENST00000369476.8,1,protein_coding
ENSG00000124721,ENSG00000124721.18,ENST00000327475,ENST00000327475,ENST00000327475.11,1,protein_coding
ENSG00000183628,ENSG00000183628.14,ENST00000331444,ENST00000331444,ENST00000331444.12,1,protein_coding
ENSG00000120594,ENSG00000120594.17,ENST00000377252,ENST00000377252,ENST00000377252.5,1,protein_coding
ENSG00000101294,ENSG00000101294.18,ENST00000398174,ENST00000398174,ENST00000398174.9,1,protein_coding
ENSG00000168282,ENSG00000168282.6,ENST00000305386,ENST00000305386,ENST00000305386.4,1,protein_coding
ENSG00000283809,ENSG00000283809.1,ENST00000638240,ENST00000638240,ENST00000638240.1,1,protein_coding
ENSG00000011677,ENSG00000011677.13,ENST00000370314,ENST00000370314,ENST00000370314.9,1,protein_coding
ENSG00000153495,ENSG00000153495.11,ENST00000283547,ENST00000283547,ENST00000283547.2,1,protein_coding
ENSG00000285444,ENSG00000285444.1,ENST00000642706,ENST00000642706,ENST00000642706.1,1,protein_coding
ENSG00000178695,ENSG00000178695.6,ENST00000377474,ENST00000377474,ENST00000377474.4,1,protein_coding
ENSG00000285485,ENSG00000285485.2,ENST00000644376,ENST00000644376,ENST00000644376.1,1,protein_coding
ENSG00000241489,ENSG00000241489.8,ENST00000651111,ENST00000651111,ENST00000651111.1,1,protein_coding
ENSG00000102794,ENSG00000102794.10,ENST00000377462,ENST00000377462,ENST00000377462.6,1,protein_coding
ENSG00000185634,ENSG00000185634.12,ENST00000332408,ENST00000332408,ENST00000332408.9,1,protein_coding
ENSG00000120885,ENSG00000120885.22,ENST00000316403,ENST00000316403,ENST00000316403.15,1,protein_coding
ENSG00000184983,ENSG00000184983.11,ENST00000498737,ENST00000498737,ENST00000498737.8,1,protein_coding
ENSG00000185247,ENSG00000185247.15,ENST00000355220,ENST00000355220,ENST00000355220.6,1,protein_coding
ENSG00000186577,ENSG00000186577.14,ENST00000476320,ENST00000476320,ENST00000476320.6,1,protein_coding
ENSG00000102195,ENSG00000102195.10,ENST00000218316,ENST00000218316,ENST00000218316.4,1,protein_coding
ENSG00000078295,ENSG00000078295.17,ENST00000338316,ENST00000338316,ENST00000338316.9,1,protein_coding
ENSG00000148484,ENSG00000148484.18,ENST00000345264,ENST00000345264,ENST00000345264.10,1,protein_coding
ENSG00000101098,ENSG00000101098.13,ENST00000372851,ENST00000372851,ENST00000372851.8,1,protein_coding
ENSG00000102805,ENSG00000102805.16,ENST00000377453,ENST00000377453,ENST00000377453.9,1,protein_coding
ENSG00000164825,ENSG00000164825.4,ENST00000297439,ENST00000297439,ENST00000297439.4,1,protein_coding
ENSG00000283208,ENSG00000283208.2,ENST00000638147,ENST00000638147,ENST00000638147.2,1,protein_coding
ENSG00000285620,ENSG00000285620.1,ENST00000648174,ENST00000648174,ENST00000648174.1,1,protein_coding
ENSG00000149658,ENSG00000149658.18,ENST00000370339,ENST00000370339,ENST00000370339.8,1,protein_coding
ENSG00000227877,ENSG00000227877.7,ENST00000414264,ENST00000414264,ENST00000414264.6,1,protein_coding
ENSG00000171711,ENSG00000171711.3,ENST00000302247,ENST00000302247,ENST00000302247.3,1,protein_coding
ENSG00000183654,ENSG00000183654.9,ENST00000332432,ENST00000332432,ENST00000332432.9,1,protein_coding
ENSG00000005812,ENSG00000005812.11,ENST00000355619,ENST00000355619,ENST00000355619.10,1,protein_coding
ENSG00000235568,ENSG00000235568.7,ENST00000329021,ENST00000329021,ENST00000329021.10,1,protein_coding
ENSG00000253457,ENSG00000253457.3,ENST00000517349,ENST00000517349,ENST00000517349.2,1,protein_coding
ENSG00000288716,ENSG00000288716.1,ENST00000684204,ENST00000684204,ENST00000684204.1,1,protein_coding
ENSG00000074657,ENSG00000074657.14,ENST00000591808,ENST00000591808,ENST00000591808.6,1,protein_coding
ENSG00000124784,ENSG00000124784.9,ENST00000379834,ENST00000379834,ENST00000379834.7,1,protein_coding
ENSG00000102796,ENSG00000102796.12,ENST00000444610,ENST00000444610,ENST00000444610.8,1,protein_coding
ENSG00000177243,ENSG00000177243.3,ENST00000318124,ENST00000318124,ENST00000318124.3,1,protein_coding
ENSG00000165757,ENSG00000165757.9,ENST00000375377,ENST00000375377,ENST00000375377.2,1,protein_coding
ENSG00000101197,ENSG00000101197.13,ENST00000217169,ENST00000217169,ENST00000217169.8,1,protein_coding
ENSG00000284901,ENSG00000284901.2,ENST00000643444,ENST00000643444,ENST00000643444.2,1,protein_coding
ENSG00000189306,ENSG00000189306.11,ENST00000323013,ENST00000323013,ENST00000323013.7,1,protein_coding
ENSG00000183570,ENSG00000183570.17,ENST00000681687,ENST00000681687,ENST00000681687.1,1,protein_coding
ENSG00000165655,ENSG00000165655.17,ENST00000372524,ENST00000372524,ENST00000372524.5,1,protein_coding
ENSG00000168135,ENSG00000168135.4,ENST00000303592,ENST00000303592,ENST00000303592.3,1,protein_coding
ENSG00000177576,ENSG00000177576.12,ENST00000318240,ENST00000318240,ENST00000318240.8,1,protein_coding
ENSG00000179981,ENSG00000179981.11,ENST00000580243,ENST00000580243,ENST00000580243.3,1,protein_coding
ENSG00000100246,ENSG00000100246.13,ENST00000216068,ENST00000216068,ENST00000216068.9,1,protein_coding
ENSG00000284869,ENSG00000284869.2,ENST00000644579,ENST00000644579,ENST00000644579.2,1,protein_coding
ENSG00000009694,ENSG00000009694.13,ENST00000422452,ENST00000422452,ENST00000422452.2,1,protein_coding
ENSG00000112164,ENSG00000112164.6,ENST00000373256,ENST00000373256,ENST00000373256.5,1,protein_coding
ENSG00000101198,ENSG00000101198.15,ENST00000370316,ENST00000370316,ENST00000370316.8,1,protein_coding
ENSG00000221890,ENSG00000221890.6,ENST00000333039,ENST00000333039,ENST00000333039.4,1,protein_coding
ENSG00000154856,ENSG00000154856.13,ENST00000355285,ENST00000355285,ENST00000355285.10,1,protein_coding
ENSG00000253309,ENSG00000253309.7,ENST00000681248,ENST00000681248,ENST00000681248.1,1,protein_coding
ENSG00000166049,ENSG00000166049.11,ENST00000370357,ENST00000370357,ENST00000370357.5,1,protein_coding
ENSG00000183741,ENSG00000183741.12,ENST00000407418,ENST00000407418,ENST00000407418.8,1,protein_coding
ENSG00000033170,ENSG00000033170.17,ENST00000673929,ENST00000673929,ENST00000673929.1,1,protein_coding
ENSG00000128383,ENSG00000128383.13,ENST00000249116,ENST00000249116,ENST00000249116.7,1,protein_coding
ENSG00000122026,ENSG00000122026.11,ENST00000311549,ENST00000311549,ENST00000311549.11,1,protein_coding
ENSG00000141934,ENSG00000141934.10,ENST00000434325,ENST00000434325,ENST00000434325.7,1,protein_coding
ENSG00000147419,ENSG00000147419.19,ENST00000356537,ENST00000356537,ENST00000356537.9,1,protein_coding
ENSG00000077327,ENSG00000077327.16,ENST00000376624,ENST00000376624,ENST00000376624.8,1,protein_coding
ENSG00000134265,ENSG00000134265.13,ENST00000322897,ENST00000322897,ENST00000322897.11,1,protein_coding
ENSG00000139780,ENSG00000139780.8,ENST00000267273,ENST00000267273,ENST00000267273.7,1,protein_coding
ENSG00000145495,ENSG00000145495.16,ENST00000274140,ENST00000274140,ENST00000274140.10,1,protein_coding
ENSG00000099812,ENSG00000099812.9,ENST00000215582,ENST00000215582,ENST00000215582.8,1,protein_coding
ENSG00000179750,ENSG00000179750.16,ENST00000333467,ENST00000333467,ENST00000333467.4,1,protein_coding
ENSG00000165406,ENSG00000165406.16,ENST00000453424,ENST00000453424,ENST00000453424.7,1,protein_coding
ENSG00000170677,ENSG00000170677.6,ENST00000397942,ENST00000397942,ENST00000397942.4,1,protein_coding
